apprehension_date,apprehension_state,apprehension_aor,final_program,final_program_group,apprehension_method,apprehension_criminality,case_status,case_category,departed_date,departure_country,final_order_yes_no,final_order_date,birth_year,citizenship_country,gender,apprehension_site_landmark,unique_identifier,apprehension_date_time,duplicate_likely,file_original,sheet_original,row_original
2024-11-15,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-10,MEXICO,YES,2008-04-07,1983.0,MEXICO,Male,"FDL GENERAL AREA, NON-SPECIFIC",34a84ad07f6fa437c02b83acddd9e436f92d7cf3,2024-11-15 07:30:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,76483
2024-11-19,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2024-12-10,MEXICO,YES,2024-12-02,1982.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),44014dcc6650bfd01a2e82cb4cf96378bde19659,2024-11-19 06:39:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,98680
2024-11-19,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-03,MEXICO,YES,2010-05-21,1979.0,MEXICO,Male,CHELAN CO. JAIL,ee0806d97adabddba96f7e2dd18f31a638b85390,2024-11-19 13:10:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,345526
2024-11-22,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1983.0,NICARAGUA,Male,SEATTLE NON-DETAINED DOCKET,a675cbac47f71d575b2fe0ba6e56b490ff2044be,2024-11-22 08:28:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,241732
2024-11-25,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-01-15,1981.0,"CHINA, PEOPLES REPUBLIC OF",Female,PORTLAND FUGITIVE OPERATIONS STREET ARREST,96ce13249417c2ccbcec5f2749c557128c094dfe,2024-11-25 10:29:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,218969
2024-11-25,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-18,MEXICO,YES,2024-12-09,1989.0,MEXICO,Male,COYOTE RIDGE CORRECTIONS,a18452204bea5ab90dddb15cc7d78f34ea472e7d,2024-11-25 10:34:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,234494
2024-11-25,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-18,MEXICO,YES,2024-03-12,1996.0,MEXICO,Male,SEA CAP,a76f082dd5e17b03bfe44d85aefb217f9c59ad76,2024-11-25 11:49:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,243153
2024-11-25,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-18,MEXICO,YES,2024-12-09,1972.0,MEXICO,Male,COYOTE RIDGE CORRECTIONS,88688ff17b83fa02c7bf3e48fac3bd7a4860418c,2024-11-25 11:50:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,197963
2024-11-25,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-18,MEXICO,YES,2024-12-11,1980.0,MEXICO,Male,Richland CAP,bdef42630304a649c6518e4f9722468f98468b3f,2024-11-25 15:49:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,275957
2024-11-26,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-01-07,MEXICO,YES,2024-11-26,1987.0,MEXICO,Male,YAKIMA Fug Ops,847217ff6a2e73c50d8fab7b5369af38805efebe,2024-11-26 09:23:51 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,192180
2024-11-26,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-03-12,MEXICO,YES,2025-03-04,1985.0,MEXICO,Male,PORTLAND FUGITIVE OPERATIONS STREET ARREST,715f0cda2f1a4c4391f821d8e6f8ea54ea0dae7e,2024-11-26 15:53:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,164456
2024-11-29,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-07,MEXICO,YES,2024-12-12,2002.0,MEXICO,Female,FEDERAL DETENTION CENTER (FDC),c6282698126ba58172204889c00642e7066e2971,2024-11-29 08:26:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,287919
2024-11-29,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-02-14,EL SALVADOR,YES,2024-12-12,1973.0,EL SALVADOR,Male,FEDERAL DETENTION CENTER (FDC),9f0868f8d31409286991fc85c23b56df2034820c,2024-11-29 09:30:28 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,230832
2024-12-02,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2024-12-31,MEXICO,YES,2024-12-19,1975.0,MEXICO,Female,FEDERAL DETENTION CENTER (FDC),974a14e4b3cf59902785752615e255f71dcf1bb9,2024-12-02 09:44:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,219597
2024-12-02,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,ACTIVE,[3] Deportable - Administratively Final Order,,,YES,2024-12-13,1982.0,UKRAINE,Male,COYOTE RIDGE CORRECTIONS,3d745c284c0863791b7f145ea0eb10a99284e2e9,2024-12-02 10:31:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,89158
2024-12-02,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,ACTIVE,[3] Deportable - Administratively Final Order,,,YES,2024-12-13,1956.0,UKRAINE,Male,STAFFORD CREEK CORRECTIONS,479827882286af876aa4808b197764ee3c3bd2c8,2024-12-02 11:15:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,103963
2024-12-02,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-24,MEXICO,YES,2012-02-16,1988.0,MEXICO,Male,COYOTE RIDGE CORRECTIONS,c037c36251dbdf51e0ee22bf18cd94fb119257a8,2024-12-02 11:15:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,279359
2024-12-03,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8F] Expedited Removal,2024-12-18,MEXICO,YES,2023-03-23,1961.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),56ba306615f8a24d26e10113ba9ce8889a0a2a26,2024-12-03 12:27:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,125967
2024-12-03,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-21,MEXICO,YES,2024-12-31,1984.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),336d8b77b6e1349726a695a7e9a272493c726bfa,2024-12-03 12:30:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,74685
2024-12-03,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,YES,1998-03-19,1960.0,MEXICO,Male,FRANKLIN CO. JAIL,2b3edac71bb57d0b3d6305fcfcb7a0da3772bd41,2024-12-03 14:12:13 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,62752
2024-12-04,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-17,MEXICO,YES,2025-01-02,1979.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),c6a26804579e46bcd8ecb7d30602e26d6ab5ead5,2024-12-04 07:44:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,288594
2024-12-04,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-18,MEXICO,YES,2013-01-14,1980.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),aa16a5558b24c6ee459ffc2d3bf355c6933b7a38,2024-12-04 08:58:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,247049
2024-12-04,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-24,MEXICO,YES,2024-12-16,1996.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),0d2c1f06f7e1e3d597abb5bc9997873fa8c8989e,2024-12-04 15:14:08 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,19202
2024-12-05,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-03-25,MEXICO,YES,2024-12-13,1989.0,MEXICO,Male,YAKIMA Fug Ops,811a08063c16746496893e5bed3f7603cddf3572,2024-12-05 08:38:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,187408
2024-12-05,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-18,MEXICO,YES,2020-03-06,1981.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),8ca5400dd8be92b96f03659e962bc53ec1995d3d,2024-12-05 09:55:57 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,204180
2024-12-06,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-24,MEXICO,YES,2015-03-23,1989.0,MEXICO,Male,PORTLAND FUGITIVE OPERATIONS STREET ARREST,4fe04f4dc912303e5fe128d8a0e71ccf9255a79a,2024-12-06 11:40:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,116031
2024-12-06,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2024-12-24,MEXICO,YES,2024-02-23,1988.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),29fa395b6981ce29e14e555b47bebfa696339cc4,2024-12-06 11:44:07 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,60965
2024-12-08,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-03-18,CANADA,YES,2025-03-04,1997.0,CANADA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,a8d33e3740d2b55b280e2c3958820b861318aa86,2024-12-08 09:09:51 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,245170
2024-12-09,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-23,ROMANIA,YES,2024-12-18,1994.0,ROMANIA,Female,FEDERAL DETENTION CENTER (FDC),03a437887736180821e20503351b9020a7b50180,2024-12-09 10:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,5348
2024-12-09,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,A-Proceedings Terminated,[2A] Deportable - Under Adjudication by IJ,,,NO,,1975.0,GUATEMALA,Male,STAFFORD CREEK CORRECTIONS,4a0da2e1aba26ca935b033827b767ac7bcaa2aff,2024-12-09 11:20:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,107532
2024-12-09,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-02-05,ROMANIA,YES,2024-12-23,1992.0,ROMANIA,Male,FEDERAL DETENTION CENTER (FDC),9fee04f05876461b887abafa740f122b308ff69a,2024-12-09 13:03:42 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,232205
2024-12-10,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2019-05-31,2009.0,MEXICO,Male,SEATTLE NON-DETAINED DOCKET,c18c25a837362630e31a2efd0f513a21511fa78d,2024-12-10 09:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,281344
2024-12-10,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-31,MEXICO,YES,2024-12-23,1979.0,MEXICO,Male,MONROE TWIN RIVERS UNIT (TRU),633629da7ddd9b95ed9e7cb278a0a1858d3f5c7b,2024-12-10 11:47:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,143813
2024-12-11,WASHINGTON,Seattle Area of Responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8G] Expedited Removal - Credible Fear Referral,2025-02-06,"CHINA, PEOPLES REPUBLIC OF",YES,2023-06-12,1971.0,"CHINA, PEOPLES REPUBLIC OF",Male,SEATTLE NON-DETAINED DOCKET,e68724127112493547c6e235cd6144731e7c2555,2024-12-11 08:57:45 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,334842
2024-12-12,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-31,MEXICO,YES,2024-12-23,1983.0,MEXICO,Male,YAKIMA Fug Ops,10d4a700e05b36c3981cc298a0f34b68e0d84d40,2024-12-12 07:43:41 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,24476
2024-12-13,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-17,MEXICO,YES,2024-12-31,1970.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),5b8b7aef88e140d40315e063bcb1738e1817dfe2,2024-12-13 09:51:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,132893
2024-12-13,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-24,MEXICO,YES,2024-04-26,1983.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),17b6aebb9df5ee964665a521e02c51c48500f05f,2024-12-13 11:11:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,34552
2024-12-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-03-12,MEXICO,YES,2025-03-10,1978.0,MEXICO,Male,CHELAN CO. JAIL,d9299dc8fcd0177c0254ee867e2cdef365ef6e4f,2024-12-16 09:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,315463
2024-12-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP Local Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2025-03-13,TONGA,YES,2025-01-07,1995.0,TONGA,Male,ASOTIN CO. JAIL,e6f02bdb98127fe01f0399f7863f41e708d58397,2024-12-16 19:33:53 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,335435
2024-12-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,,,,,,,2003.0,GUATEMALA,Female,SEATTLE NON-DETAINED DOCKET,adc208025aadc981430cc0210ca0c3237b56a8dc,2024-12-17 09:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,252323
2024-12-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2009.0,GUATEMALA,Male,SEATTLE NON-DETAINED DOCKET,dc5c7f6e116c8377e902b1723086f2e961097fa9,2024-12-17 09:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,320133
2024-12-17,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-13,GUATEMALA,YES,2024-12-30,1977.0,GUATEMALA,Male,SEA CAP,5f6929b7e1fe2302abd769a676df2f9bdf5e7495,2024-12-17 13:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,138416
2024-12-18,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1993.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),415f815561899ada9d21e71692849268abc73d99,2024-12-18 06:37:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,94833
2024-12-18,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Other efforts,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-10-11,INDIA,YES,2025-07-02,1996.0,INDIA,Male,SEATTLE NON-DETAINED DOCKET,9be71bc9b9d7e7cbfd903161909b1de31f228008,2024-12-18 10:51:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,226257
2024-12-18,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-01-21,MEXICO,YES,2024-12-30,2003.0,MEXICO,Male,SEA CAP,58acfde3ff65fef251ec04a0ce4bc1784aa37ddd,2024-12-18 11:48:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,128762
2024-12-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP State Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2025-01-07,MEXICO,YES,2024-12-30,1997.0,MEXICO,Male,WASHINGTON CORRECTIONS CENTER (Shelton),cefee903b1eaf49a731322b26a9f80ff325e1e2e,2024-12-18 12:16:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,300652
2024-12-18,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[3] Deportable - Administratively Final Order,2024-12-19,SOUTH KOREA,NO,,1975.0,SOUTH KOREA,Female,SEATTLE NON-DETAINED DOCKET,47a6a7179f879ffd0d1788f38ea66a3c660da177,2024-12-18 15:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,104051
2024-12-18,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-12-19,SOUTH KOREA,NO,,2012.0,SOUTH KOREA,Male,SEATTLE NON-DETAINED DOCKET,5df2128489e83d7ee8e8e3c6111b4173eef0f9ea,2024-12-18 15:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,136360
2024-12-20,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,NO,,1983.0,MEXICO,Male,YAKIMA Fug Ops,b7c467b9428a15433456c8d42ba40b0c040a9ace,2024-12-20 07:20:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,266777
2024-12-20,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,NO,,1980.0,MEXICO,Male,YAKIMA Fug Ops,fefb611ac61b7162b43210a2fb83189c78d6d83b,2024-12-20 07:20:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,370176
2024-12-20,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-02-15,MEXICO,YES,2024-12-20,1983.0,MEXICO,Male,YAKIMA Fug Ops,772332b730ba771893ad42ff47214613b8de94fc,2024-12-20 09:45:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,172981
